,title,description,originallink,link
54,2022 <b>아이유</b> 콘서트 티켓팅 일정...좌석 예매 가격은?,&apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 집중되고 있다./사진=<b>아이유</b> 인스타그램 &apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 쏠리는 가운데 <b>아이유</b> 공식 팬카페에 공지된 부정 티켓... ,https://www.nbntv.co.kr/news/articleView.html?idxno=988760,https://www.nbntv.co.kr/news/articleView.html?idxno=988760
55,"애니플러스, &apos;로운컴퍼니앤씨&apos; 인수…IP상품 사업 강화","로운컴퍼니씨앤씨는 <b>아이유</b>, BTS 등 대형 K팝 스타의 팬덤 상품과 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 협력사들의 IP 상품를 생산하고 있는 업체다. 로운컴퍼니씨앤씨는 자회사 ‘로운랩스’를 통해 NFT... ",https://it.chosun.com/site/data/html_dir/2022/08/17/2022081701236.html,https://it.chosun.com/site/data/html_dir/2022/08/17/2022081701236.html
56,"애니플러스, 로운컴퍼니씨앤씨 인수···&quot;굿즈 시장 강자 도약&quot;","로운컴퍼니씨앤씨는 기획과 디자인, 제조, 유통·운영 등 굿즈 생산 전 과정을 소화하며, <b>아이유</b>, BTS 등 대형 K팝 스타의 팬덤 굿즈를 생산하는 기업이다. 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외... ",http://www.seoulfn.com/news/articleView.html?idxno=464405,http://www.seoulfn.com/news/articleView.html?idxno=464405
57,"애니플러스, 로운컴퍼니씨앤씨 인수…굿즈 사업 강화","<b>아이유</b>, BTS 등 대형 K-POP 스타의 팬덤 굿즈 및 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외 유수 협력사들의 IP 관련 상품를 생산하고 있다. 또한 로운컴퍼니씨앤씨는 자회사 로운랩스를 통해 NFT... ",http://daily.hankooki.com/news/articleView.html?idxno=860789,http://daily.hankooki.com/news/articleView.html?idxno=860789
58,"&quot;6만 5,000석도 적다&quot; 예매일 &apos;<b>아이유</b> 콘서트&apos; 검색량 13만 건↑","이미지=TDI (티디아이) 가수 <b>아이유</b>가 오는 9월 17일, 18일 서울 잠실종합운동장 올림픽 주경기장에서... 빅데이터 전문기업 TDI(티디아이, 대표 이승주)에 따르면 최근 5일간 검색된 &apos;<b>아이유</b>콘서트&apos;는 약 23만 4... ",https://www.gokorea.kr/news/articleView.html?idxno=728541,https://www.gokorea.kr/news/articleView.html?idxno=728541
59,"박재범, 신곡 &apos;바이트&apos; 뮤직비디오 티저…컬러풀한 분위기","<b>아이유</b>)&apos;로 음원 차트에서 롱런을 이어갔다. 지난 7월에는 &apos;Need To Know (니드 투 노우)&apos;를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다. 한편, 박재범의 신곡 &apos;Bite&apos;는 오는 18일 오후... ",http://www.celuvmedia.com/article.php?aid=1660700295432911007,http://www.celuvmedia.com/article.php?aid=1660700295432911007
60,"청순함 벗은 <b>아이유</b>, 크롭 바람막이 입고 스포티한 매력 발산",배우 <b>아이유</b>가 청순함을 벗고 스포티한 매력을 담은 화보로 찾아왔다. 글로벌 스포츠 브랜드 뉴발란스(New Balance)는 첫 뉴발란스 쉬프티드 라인 여성 컬렉션 발매 기념으로 브랜드 앰버서더 <b>아이유</b>와 함께한... ,http://www.newsinside.kr/news/articleView.html?idxno=1140444,http://www.newsinside.kr/news/articleView.html?idxno=1140444
61,"애니플러스, 굿즈 기업 로운컴퍼니씨앤씨 인수…&quot;IP 상품화 사업 강화&quot;",<b>아이유</b>·방탄소년단(BTS) 등 대형 K-POP 스타의 팬덤 굿즈와 알라딘·카카오프렌즈·라이엇게임즈·존슨앤존슨 등 국내외 유수 협력사들의 IP 관련 상품을 생산하고 있다. 또한 로운컴퍼니씨앤씨는 자회사 로운랩스를... ,http://www.inews24.com/view/1510949,https://n.news.naver.com/mnews/article/031/0000692182?sid=101
62,"&quot;6만 5,000석도 적다&quot; 예매일 &apos;<b>아이유</b> 콘서트&apos; 검색량 13만 건↑","이미지=TDI (티디아이) 가수 <b>아이유</b>가 오는 9월 17일, 18일 서울 잠실종합운동장 올림픽 주경기장에서... 빅데이터 전문기업 TDI(티디아이, 대표 이승주)에 따르면 최근 5일간 검색된 &apos;<b>아이유</b>콘서트&apos;는 약 23만 4... ",https://www.nbntv.co.kr/news/articleView.html?idxno=988748,https://www.nbntv.co.kr/news/articleView.html?idxno=988748
63,﻿“6만 5천석도 적다”…‘<b>아이유</b> 콘서트’ 검색량 13만 건↑,"국내 여자 가수 최초 올림픽 주경기장 단독 콘서트 예매일 이후 5일간 검색량 총 23만 4,500건 가수 <b>아이유</b>... 17일 빅데이터 전문기업 TDI(티디아이, 대표 이승주)에 따르면 최근 5일간 검색된 ‘<b>아이유</b>콘서트’는 약... ",http://www.smartfn.co.kr/view.php?ud=202208171032266521247648fe0a_46,http://www.smartfn.co.kr/view.php?ud=202208171032266521247648fe0a_46
64,"애니플러스, 로운컴퍼니씨앤씨 인수…“굿즈시장 공략”","로운컴퍼니씨앤씨는 기획, 디자인, 제조, 유통·운영 등 굿즈 생산 전 과정을 소화하며 <b>아이유</b>, BTS 등 대형 K팝 스타의 팬덤 굿즈를 생산하는 기업이다. 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외... ",http://www.edaily.co.kr/news/newspath.asp?newsid=02082806632428304,https://n.news.naver.com/mnews/article/018/0005293971?sid=101
65,"임영웅, 광고주가 사랑하는 트로트 가수 1위","1위는 방탄소년단(BTS), 2위는 <b>아이유</b>다. 한국기업평판연구소는 국내 브랜드의 평판지수를 매달 측정해 브랜드 평판지수의 변화량을 발표하고 있다. 이번 광고모델 브랜드 평판지수는 지난달 15일부터 이달... ",http://www.ggilbo.com/news/articleView.html?idxno=928942,http://www.ggilbo.com/news/articleView.html?idxno=928942
66,"애니플러스, 로운컴퍼니씨앤씨 인수…팬덤 굿즈 시장 강자 도약 목표","이번 애니플러스가 인수한 로운컴퍼니씨앤씨는 기획, 디자인, 제조, 유통·운영 등 굿즈 생산 전 과정을 올인원(All-In-One)으로 소화하며, <b>아이유</b>, BTS 등 대형 K-POP 스타의 팬덤 굿즈 및 알라딘, 카카오프렌즈... ",http://www.newsway.co.kr/news/view?tp=1&ud=2022081710120283354,http://www.newsway.co.kr/news/view?tp=1&ud=2022081710120283354
67,소프트뱅크가 韓소뱅벤처스 매물로 내놓은 이유는,"<b>아이유</b>노미디어·네이버제트(제페토 운용사)·소다 등이 대표 포트폴리오다. 지난해엔 초기 투자한 하이퍼커넥트(2조원), 래디시(5000억원) 등이 지난해 각각 매치그룹과 카카오에 매각되며 &apos;잭팟&apos;을 거두기도 했다.... ",https://www.hankyung.com/economy/article/202208116817r,https://n.news.naver.com/mnews/article/015/0004737705?sid=101
68,"박재범, 차차 말론과 협업 &apos;바이트&apos; 티저 공개",박재범은 지난 3월 <b>아이유</b>가 피처링한 &apos;가나다라(GANADARA)&apos;로 음원 차트에서 롱런을 이어갔다. 7월에는 &apos;니드 투 노우(Need To Know)&apos;를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다.... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071126,https://n.news.naver.com/mnews/article/437/0000310143?sid=106
69,"빅톤 승식x세준, &apos;싱인더그린&apos; 특별게스트 출격…중노동에 영혼 가출","뒤이어 아도라는 <b>아이유</b>의 &apos;어푸&apos;를, 윤딴딴은 자작곡 &apos;겨울을 걷는다&apos;를 &apos;여름을 걷는다&apos;로 재해석해 선보인다. 윤딴딴의 무대 후 승식은 &quot;저 사실은 윤딴딴 선배님 팬입니다&quot;라며 수줍게 &apos;팬밍아웃&apos; 한다. 특히 최애곡이... ",https://www.news1.kr/articles/4775082,https://n.news.naver.com/mnews/article/421/0006281458?sid=106
70,"빅톤 승식X세준, &apos;싱인더그린&apos; 특별게스트 합류...힐링 공연 선사","뒤이어 아도라는 <b>아이유</b>의 &apos;어푸&apos;를, 윤딴딴은 자작곡 &apos;겨울을 걷는다&apos;를 &apos;여름을 걷는다&apos;로 재해석해 선보인다. 윤딴딴의 무대 후 승식은 &quot;저 사실은 윤딴딴 선배님 팬입니다&quot;라며 수줍게 &apos;팬밍아웃&apos; 한다. 특히 최애곡이... ",http://www.slist.kr/news/articleView.html?idxno=377255,http://www.slist.kr/news/articleView.html?idxno=377255
71,"&apos;싱인더그린&apos; 빅톤 승식-세준, 특별 게스트 합류!","뒤이어 아도라는 <b>아이유</b>의 &apos;어푸&apos;를, 윤딴딴은 자작곡 &apos;겨울을 걷는다&apos;를 &apos;여름을 걷는다&apos;로 재해석해 선보인다. 윤딴딴의 무대 후 승식은 &quot;저 사실은 윤딴딴 선배님 팬입니다&quot;라며 수줍게 &apos;팬밍아웃&apos; 한다. 특히 최애곡이... ",http://www.veritas-a.com/news/articleView.html?idxno=425771,http://www.veritas-a.com/news/articleView.html?idxno=425771
72,"뉴발란스, <b>아이유</b>&apos; NB SHIFTED LINE&apos; 여성 컬렉션 화보 공개",<b>아이유</b>(사진=뉴발란스)©열린뉴스통신ONA  뉴발란스(New Balance)가 브랜드 엠베서더 <b>아이유</b>의 쉬프티드 라인 여성 컬렉션 화보를 공개했다. <b>아이유</b>(사진=뉴발란스)©열린뉴스통신ONA 뉴발란스 쉬프티드 라인 컬렉션... ,https://www.onews.tv/news/articleView.html?idxno=135402,https://www.onews.tv/news/articleView.html?idxno=135402
73,"<b>아이유</b>, 크롭 바람막이 입고...&apos;한줌 개미허리&apos;",가수 겸 배우 <b>아이유</b>가 상큼한 화보로 찾아왔다. 글로벌 스포츠 브랜드 뉴발란스(New Balance)가 첫 뉴발란스 쉬프티드 라인 여성 컬렉션을 발매하며 브랜드 앰버서더 <b>아이유</b>와 함께한 화보를 17일 선보였다. 새롭게... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=725688,https://n.news.naver.com/mnews/article/009/0005005273?sid=106
74,"박재범, &apos;Bite&apos; MV 티저…&quot;감각적이고, 유니크하다&quot;","<b>아이유</b>)로 롱런 행진을 이어갔다. 7월에는 &apos;니드 투 노우&apos;로 여름 감성 자극에 성공했다. 뛰어난 음악적 역량을 입증했다. 관계자는 &quot;박재범은 엔터사 &apos;모어 비전&apos; 설립, 소주 브랜드 런칭 등 신선한 행보를... ",http://www.dispatch.co.kr/2213553,https://n.news.naver.com/mnews/article/433/0000084742?sid=106
75,"박재범, 감각적 일러스트로 신곡 ‘Bite’ 기대감 자극","<b>아이유</b>)&apos;로 음원 차트에서 롱런을 이어갔다. 지난 7월에는 &apos;Need To Know (니드 투 노우)&apos;를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다. 한편, 박재범의 신곡 &apos;Bite&apos;는 8월 18일 오후... ",https://www.newsen.com/news_view.php?uid=202208170915522110,https://n.news.naver.com/mnews/article/609/0000616131?sid=106
76,펄 시스터스부터 블랙 핑크까지…시대 상징하는 여성의 목소리,투애니원과 블랙 핑크는 독립적이고 진취적인 여성의 아이콘으로 등극했고 <b>아이유</b>는 송라이팅과 프로듀싱 능력까지 갖춘 솔로 아티스트로 성장하여 각광받고 있다. 그 외에도 여기서 호명하지 못한 여성 음악인이 훨씬... ,http://www.kyosu.net/news/articleView.html?idxno=92588,http://www.kyosu.net/news/articleView.html?idxno=92588
77,"박재범, 신곡 &apos;Bite&apos; M/V 티저 공개…유니크한 영상미 &apos;기대감 UP&apos;","<b>아이유</b>)&apos;로 음원 차트에서 롱런을 이어갔다. 지난 7월에는 &apos;Need To Know (니드 투 노우)&apos;를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다. 한편, 박재범의 신곡 &apos;Bite&apos;는 오는 18일 오후... ",http://enter.etoday.co.kr/view/news_view.php?varAtcId=229200,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229200
78,美 음악시장에 녹아들다…빌보드 장악한 K팝,"아이돌 외에도 태연, <b>아이유</b>, 포레스텔라 등 역시 해외 팬층이 확산되고 있다. 해외 음악에서는 찾아보기 힘든 칼군무와 아티스트들의 화려한 메이크업 등이 해외 가수들과 다르기 때문에 인기 요인으로... ",http://www.newspim.com/news/view/20220816000788,http://www.newspim.com/news/view/20220816000788
79,"뉴발란스 브랜드 엠베서더 <b>아이유</b>, ‘NB SHIFTED LINE’ 여성 컬렉션 화보 공...",엠베서더 <b>아이유</b>와 함께한 화보를 선보인다.뉴발란스가 새롭게 선보이는 이번 NB SHIFTED LINE... 또한 뉴발란스 쉬프티드 라인 컬렉션 발매를 기념해 <b>아이유</b>와 함께한 화보는 ‘Colorful Emotions’... ,http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=59903&Menu=12&_C_=23069,http://zine.istyle24.com/Fashion/FashionView.aspx?Idx=59903&Menu=12&_C_=23069
80,&quot;악기도 못다루면서&quot; VS &quot;무대 기획력 중요&quot;…&apos;리슨업&apos;이 쏘아올린 &apos;프로듀서...,"<b>아이유</b>의 &apos;셀러브리티&apos;, 오마이걸 &apos;돌핀&apos;, 아이브 &apos;일레븐&apos; 등 히트곡을 보유하고 있는 라이언 전은 퍼블리싱 회사를 운영하며 5~600명의 팀원들과 작업하고 있다. 라이언 전 역시 자신을 둘러싼 소문에 대해 &quot;메인... ",https://www.dailian.co.kr/news/view/1142805/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002630785?sid=106
81,"<b>아이유</b> 화보, 물오른 여신 미모..어떤 스타일도 완벽 소화 ‘시선강탈’",브레이크뉴스 박동제 기자= 가수 겸 배우 <b>아이유</b>가 화보를 통해 물오른 여신... 엠베서더 <b>아이유</b>와 함께한 화보를 공개해 눈길을 끈다. 이번 뉴발란스 쉬프티드 라인... ,http://www.breaknews.com/916474,http://www.breaknews.com/916474
82,"[유통이슈] 롯데아울렛, ‘디즈니 프린세스 페스티벌’ 진행 外","◆뉴발란스 브랜드 엠베서더 <b>아이유</b>, ‘NB SHIFTED LINE’ 여성 컬렉션 화보 공개 글로벌 스포츠 브랜드 뉴발란스(New Balance)가 첫 뉴발란스 쉬프티드 라인 여성 컬렉션을 발매하며 브랜드 엠베서더 <b>아이유</b>와 함께한 화보를... ",http://www.lawissue.co.kr/view.php?ud=202208170815175398204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202208170815175398204ead0791_12
83,"<b>아이유</b>, &apos;NB 쉬프티드 라인&apos; 여성 컬렉션 화보공개",앰배서더 <b>아이유</b>와 함께한 화보를 선보인다. 신규 라인 여성 컬렉션은 뉴발란스의 아카이브에서 찾은... 또한 발매를 기념해 <b>아이유</b>와 함께한 화보는 &apos;Colorful Emotions&apos; 이라는 콘셉트로 진행됐다. <b>아이유</b>는 음악을... ,http://www.slist.kr/news/articleView.html?idxno=377177,http://www.slist.kr/news/articleView.html?idxno=377177
84,"마음을 담은 편지, 편지를 담은 노래[우정이야기]",“이 밤 그날의 반딧불을 당신의/ 창 가까이 보낼게요/ 사랑한다는 말이에요.” 가수 <b>아이유</b>의 노래 ‘밤편지’는 사랑하는 사람에게 자신의 마음을 글로 쓴 편지를 보내듯 전달하고 싶다는 내용을 담고 있다. 첫... ,http://weekly.khan.co.kr/khnm.html?mode=view&code=114&artid=202208161436031,https://n.news.naver.com/mnews/article/033/0000044474?sid=101
85,"<b>아이유</b>·임영웅→BTS, &apos;공연의 神&apos;들의 신기록 행진[SS연예프리즘]","콘서트를 앞둔 방탄소년단(BTS)부터 <b>아이유</b>, 임영웅, NCT DREAM(NCT 드림) 등이 각자의 자리에서 신기록을... <b>아이유</b>와 임영웅은 각각 솔로 가수로서 신기록을 세우고 있다. 먼저 첫 단독 전국 투어 콘서트 ‘아임 히어로’... ",http://www.sportsseoul.com/news/read/1151152?ref=naver,https://n.news.naver.com/mnews/article/468/0000874191?sid=106
